Timestamp,PM2.5 (µg/m³),target_pm25_24h,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_lag_168,pm25_roll_mean_6,pm25_roll_std_6,pm25_roll_mean_12,pm25_roll_std_12,pm25_roll_mean_24,pm25_roll_std_24,pm25_roll_mean_72,pm25_roll_std_72
2024-01-12 03:00:00,56.5,52.25,3,4,1,12,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,67.5,73.75,61.5,38.0,35.0,24.25,21.5,21.0,68.79166666666667,5.7476444450453466,60.625,11.19430658861908,51.072916666666664,16.329900417483465,44.541666666666664,18.225504494649975
2024-01-12 04:00:00,65.5,54.75,4,4,1,12,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,56.5,76.5,63.75,44.75,34.0,26.0,18.25,22.0,67.95833333333333,7.196208492439654,62.166666666666664,8.816522024362062,51.96875,15.99614635996946,45.02777777777778,18.06836370076606
2024-01-12 05:00:00,76.5,51.25,5,4,1,12,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,65.5,67.5,69.75,59.25,30.25,30.5,16.0,22.0,68.25,7.024955515872961,63.895833333333336,6.921194666100749,53.28125,15.748069671218886,45.68402777777778,17.939697161678566
2024-01-12 06:00:00,35.25,50.0,6,4,1,12,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,76.5,56.5,73.75,59.0,23.5,34.75,15.0,17.5,69.375,7.8098495504070975,65.33333333333333,7.624223755818612,55.208333333333336,15.636611627472384,46.52430555555556,17.946622721743154
2024-01-12 07:00:00,36.75,48.0,7,4,1,12,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,35.25,65.5,76.5,59.75,24.0,33.25,18.75,14.0,62.958333333333336,15.513233598017552,63.354166666666664,11.510103433966478,55.697916666666664,14.760033280028027,46.80555555555556,17.600977396747403
2024-01-12 08:00:00,45.5,56.25,8,4,1,12,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,36.75,76.5,67.5,54.0,29.75,35.0,28.5,16.75,56.333333333333336,16.990928952434018,61.4375,13.84332994950672,56.229166666666664,13.765488641389762,47.05555555555556,17.322501355408722
2024-01-12 09:00:00,59.25,59.0,9,4,1,12,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,45.5,35.25,56.5,61.5,41.5,38.75,31.75,20.75,52.666666666666664,16.46486157447613,60.729166666666664,14.462120716065856,56.885416666666664,12.789044897257051,47.291666666666664,17.181303300349214
2024-01-12 10:00:00,64.75,65.75,10,4,1,12,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,59.25,36.75,65.5,63.75,56.25,38.25,29.25,22.75,53.125,16.630356280007774,60.541666666666664,14.465803458396987,57.625,12.366900072018977,47.673611111111114,17.136549713171163
2024-01-12 11:00:00,63.25,68.0,11,4,1,12,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,64.75,45.5,76.5,69.75,69.5,37.0,37.5,26.67,53.0,16.5211985037404,60.625,14.48882798447262,57.979166666666664,12.447261936271106,48.166666666666664,17.109681387538977
2024-01-12 12:00:00,59.25,69.75,12,4,1,12,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,63.25,59.25,35.25,73.75,64.25,33.5,43.75,185.0,50.791666666666664,13.328931565082803,60.083333333333336,14.23597129766281,57.71875,12.259714980905636,48.52430555555556,17.152647299181215
2024-01-12 13:00:00,53.5,67.0,13,4,1,12,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,59.25,64.75,36.75,76.5,48.75,29.5,45.0,35.0,54.791666666666664,11.156182889620471,58.875,13.57031352220388,57.510416666666664,12.186164456738029,48.739583333333336,17.18911164018875
2024-01-12 14:00:00,50.25,55.5,14,4,1,12,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,53.5,63.25,45.5,67.5,41.5,31.75,46.75,23.0,57.583333333333336,7.095186161522508,56.958333333333336,12.431097979249346,57.708333333333336,12.075772247037348,48.857638888888886,17.19225517518299
2024-01-12 15:00:00,54.0,55.0,15,4,1,12,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,50.25,59.25,59.25,56.5,38.0,36.75,43.75,30.5,58.375,5.580658563287475,55.520833333333336,12.094071769660415,58.072916666666664,11.691105678794978,48.90625,17.191159981632524
2024-01-12 16:00:00,52.5,53.0,16,4,1,12,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,54.0,53.5,64.75,65.5,44.75,38.5,46.75,35.5,57.5,5.822370651203327,55.3125,12.097203377039444,58.739583333333336,10.92799535264976,49.048611111111114,17.19029977907662
2024-01-12 17:00:00,46.5,54.0,17,4,1,12,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,52.5,50.25,63.25,76.5,59.25,39.0,47.0,30.25,55.458333333333336,4.835847047484091,54.229166666666664,11.676734022158863,59.0625,10.60640956747579,49.12847222222222,17.192826923837146
2024-01-12 18:00:00,53.5,59.75,18,4,1,12,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,46.5,54.0,59.25,35.25,59.0,42.75,56.5,25.25,52.666666666666664,4.2357604590747,51.729166666666664,9.479917968894524,58.53125,10.911529726773392,49.12152777777778,17.19379970620935
2024-01-12 19:00:00,74.75,67.5,19,4,1,12,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,53.5,52.5,53.5,36.75,59.75,50.0,59.25,28.0,51.708333333333336,2.8827793302056186,53.25,7.933673916804344,58.302083333333336,10.958910204136057,49.079861111111114,17.179296128578578
2024-01-12 20:00:00,69.25,67.5,20,4,1,12,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,74.75,46.5,50.25,45.5,54.0,53.0,77.0,28.75,55.25,9.939818911831036,56.416666666666664,8.323251477128109,58.927083333333336,11.461295730363087,49.295138888888886,17.404180653101406
2024-01-12 21:00:00,74.25,101.0,21,4,1,12,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,69.25,53.5,54.0,59.25,61.5,73.0,60.75,30.0,58.416666666666664,10.99848474412091,58.395833333333336,8.315141127467248,59.5625,11.598174987620972,49.1875,17.253737602838545
2024-01-12 22:00:00,57.0,129.75,22,4,1,12,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,74.25,74.75,52.5,64.75,63.75,92.0,37.25,32.25,61.791666666666664,12.390940911273049,59.645833333333336,9.49847974279268,60.09375,11.976610470812,49.375,17.45335836765687
2024-01-12 23:00:00,54.25,100.75,23,4,1,12,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,57.0,69.25,46.5,63.25,69.75,94.0,30.25,31.75,62.541666666666664,11.839992257880075,59.0,9.382648395260867,59.8125,11.966268260696605,49.64930555555556,17.4152707254447
2024-01-13 00:00:00,70.0,96.0,0,5,1,13,1,0.0,1.0,0.49999999999999994,0.8660254037844387,54.25,74.25,53.5,59.25,73.75,79.5,26.25,38.5,63.833333333333336,10.02330617444464,58.25,9.371741858083041,59.166666666666664,11.824042075977708,49.982638888888886,17.267791722346917
2024-01-13 01:00:00,64.0,68.5,1,5,1,13,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,70.0,57.0,74.75,53.5,76.5,55.25,24.0,33.0,66.58333333333333,8.811450883178086,59.145833333333336,9.970671955411262,59.010416666666664,11.646393164060818,50.59027777777778,17.19048754089257
2024-01-13 02:00:00,55.25,63.25,2,5,1,13,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,64.0,54.25,69.25,50.25,67.5,50.25,24.0,39.75,64.79166666666667,7.860370008254063,60.020833333333336,9.890570769754174,58.489583333333336,11.096777628297442,51.145833333333336,16.963908976013688
2024-01-13 03:00:00,52.25,67.75,3,5,1,13,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,55.25,70.0,74.25,54.0,56.5,35.0,24.25,43.75,62.458333333333336,8.335791304169033,60.4375,9.540657615032273,57.979166666666664,10.945000016551731,51.579861111111114,16.656578152642425
2024-01-13 04:00:00,54.75,63.25,4,5,1,13,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,52.25,64.0,57.0,52.5,65.5,34.0,26.0,41.0,58.791666666666664,6.810684008721902,60.291666666666664,9.660623764289346,57.802083333333336,11.004193658769765,51.96875,16.333234151634255
2024-01-13 05:00:00,51.25,62.0,5,5,1,13,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,54.75,55.25,54.25,46.5,76.5,30.25,30.5,38.0,58.416666666666664,6.988681325304527,60.479166666666664,9.516408278082235,57.354166666666664,10.895480880768272,52.36805555555556,16.038190129960306
2024-01-13 06:00:00,50.0,42.25,6,5,1,13,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,51.25,52.25,70.0,53.5,35.25,23.5,34.75,38.0,57.916666666666664,7.439197985445761,60.875,8.964893651450573,56.302083333333336,10.160660274319948,52.65625,15.824713106226127
