Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),Station,source_file
2025-11-16 21:00:00,112.11,291.15,22.27,44.04,44.34,47.98,34.32,0.8,14.35,4.63,,,,,,,54.82,0.54,286.98,,,46.58,752.85,-0.25,Talkatora DIC,air_2025.csv
2025-11-16 22:00:00,101.89,300.1,26.38,44.51,47.87,52.48,13.79,0.84,9.67,4.81,,,,,,,61.38,0.7,242.56,,,45.92,752.75,-0.34,Talkatora DIC,air_2025.csv
2025-11-16 23:00:00,95.94,308.37,21.59,46.86,45.26,49.78,18.78,1.21,8.87,5.86,,,,,,,64.08,0.57,305.31,,,43.1,752.77,-0.22,Talkatora DIC,air_2025.csv
2025-11-17 00:00:00,97.67,298.75,25.86,42.18,46.26,49.89,2.94,0.36,10.6,4.6,,,,,,,67.64,0.62,305.43,,,44.7,752.48,-0.37,Talkatora DIC,air_2025.csv
2025-11-17 01:00:00,87.52,292.1,20.92,39.12,40.7,42.95,1.36,0.13,11.85,3.87,,,,,,,65.82,0.82,315.49,,,46.75,752.12,-0.29,Talkatora DIC,air_2025.csv
2025-11-17 02:00:00,75.24,292.42,20.02,39.43,40.15,41.56,3.52,0.43,12.86,3.72,,,,,,,64.46,0.85,233.98,,,47.18,751.58,-0.28,Talkatora DIC,air_2025.csv
2025-11-17 03:00:00,76.82,292.58,18.91,35.88,37.41,37.64,0.51,0.25,12.75,5.02,,,,,,,70.32,0.76,250.08,,,46.15,751.4,-0.34,Talkatora DIC,air_2025.csv
2025-11-17 04:00:00,78.22,289.23,20.34,37.07,39.17,40.09,1.1,0.42,13.76,5.31,,,,,,,79.28,0.78,162.21,,,46.05,751.5,-0.57,Talkatora DIC,air_2025.csv
2025-11-17 05:00:00,75.59,287.2,17.55,36.78,36.77,37.36,1.56,0.36,14.16,3.59,,,,,,,77.15,1.04,310.08,,,48.45,752.0,-0.38,Talkatora DIC,air_2025.csv
2025-11-17 06:00:00,71.02,287.88,16.86,35.53,35.57,35.37,2.89,0.45,15.18,2.59,,,,,,,73.35,1.0,297.01,,,54.3,752.97,-0.25,Talkatora DIC,air_2025.csv
2025-11-17 07:00:00,67.4,288.3,17.69,36.37,36.68,36.8,1.9,0.4,16.44,2.57,,,,,,,66.76,0.87,316.71,,,86.85,753.8,-0.28,Talkatora DIC,air_2025.csv
2025-11-17 08:00:00,72.15,280.08,19.44,36.53,38.16,38.61,8.62,0.61,18.52,2.54,,,,,,,54.58,0.76,222.7,,,115.4,754.38,-0.32,Talkatora DIC,air_2025.csv
2025-11-17 09:00:00,79.17,132.85,16.06,33.53,33.89,33.1,3.25,0.61,22.3,2.68,,,,,,,42.18,0.74,176.16,,,283.15,754.45,-0.16,Talkatora DIC,air_2025.csv
2025-11-17 10:00:00,78.56,131.8,15.56,34.95,34.23,33.44,2.35,0.47,35.66,3.65,,,,,,,32.96,0.84,40.69,,,547.62,754.78,0.46,Talkatora DIC,air_2025.csv
2025-11-17 11:00:00,67.44,129.95,15.72,34.4,34.07,33.06,0.3,0.42,44.93,3.66,,,,,,,29.52,1.43,69.68,,,561.15,753.75,1.38,Talkatora DIC,air_2025.csv
2025-11-17 12:00:00,48.91,126.9,15.53,34.06,33.75,32.93,0.57,0.45,45.88,3.66,,,,,,,25.92,1.1,75.51,,,552.47,752.58,1.34,Talkatora DIC,air_2025.csv
2025-11-17 13:00:00,41.53,126.38,16.5,33.99,34.47,33.27,0.8,0.34,50.82,3.68,,,,,,,23.81,1.04,123.64,,,349.85,751.38,1.35,Talkatora DIC,air_2025.csv
2025-11-17 14:00:00,37.23,129.85,16.2,33.24,33.84,32.36,4.47,0.46,51.84,3.54,,,,,,,22.46,0.9,71.66,,,115.55,750.0,0.94,Talkatora DIC,air_2025.csv
2025-11-17 15:00:00,33.26,132.38,15.74,33.26,33.5,32.26,1.11,0.44,41.05,3.49,,,,,,,21.53,1.3,60.21,,,74.47,749.92,1.17,Talkatora DIC,air_2025.csv
2025-11-17 16:00:00,33.01,129.88,18.12,34.66,36.13,35.32,3.11,0.54,39.01,3.34,,,,,,,24.07,1.32,128.71,,,39.95,749.75,0.92,Talkatora DIC,air_2025.csv
2025-11-17 17:00:00,41.85,128.32,18.43,38.42,38.34,39.3,7.28,0.55,38.66,3.43,,,,,,,35.3,0.8,298.65,,,29.25,750.28,0.25,Talkatora DIC,air_2025.csv
2025-11-17 18:00:00,63.89,134.2,22.18,41.69,43.05,45.99,3.82,0.62,32.21,3.66,,,,,,,48.68,0.98,246.88,,,37.75,751.02,-0.12,Talkatora DIC,air_2025.csv
2025-11-17 19:00:00,96.6,143.27,29.3,46.28,51.12,56.68,3.58,1.08,28.92,4.46,,,,,,,57.57,0.83,214.34,,,40.8,751.9,-0.16,Talkatora DIC,air_2025.csv
2025-11-17 20:00:00,133.34,149.55,32.66,48.51,54.86,62.22,7.69,0.91,14.18,4.53,,,,,,,60.08,0.72,128.84,,,45.6,752.42,-0.22,Talkatora DIC,air_2025.csv
2025-11-17 21:00:00,155.76,213.88,30.26,45.64,51.39,57.67,21.37,1.42,14.13,4.5,,,,,,,67.63,0.79,292.67,,,40.7,752.73,-0.29,Talkatora DIC,air_2025.csv
2025-11-17 22:00:00,160.28,258.95,30.78,47.52,52.62,59.79,14.27,0.56,9.81,4.85,,,,,,,68.52,0.76,297.75,,,44.25,752.6,-0.31,Talkatora DIC,air_2025.csv
2025-11-17 23:00:00,153.58,263.23,31.9,46.0,52.7,59.76,36.92,0.65,8.93,5.92,,,,,,,73.2,1.06,312.1,,,41.93,752.4,-0.28,Talkatora DIC,air_2025.csv
2025-11-18 00:00:00,135.64,259.42,24.77,43.85,46.06,51.06,1.37,0.44,10.57,4.51,,,,,,,66.65,0.85,325.0,,,47.1,752.0,-0.31,Talkatora DIC,air_2025.csv
2025-11-18 01:00:00,106.9,252.3,19.83,37.94,39.2,40.4,0.3,0.09,11.77,3.83,,,,,,,61.97,1.02,317.28,,,46.2,751.28,-0.17,Talkatora DIC,air_2025.csv
2025-11-18 02:00:00,74.57,246.98,16.89,36.47,36.09,36.08,2.34,0.16,12.97,3.72,,,,,,,63.18,0.93,298.95,,,47.42,750.58,-0.17,Talkatora DIC,air_2025.csv
2025-11-18 03:00:00,61.98,243.88,18.62,36.36,37.42,37.44,0.3,0.01,12.4,4.86,,,,,,,64.63,1.04,320.09,,,47.3,750.27,-0.15,Talkatora DIC,air_2025.csv
2025-11-18 04:00:00,55.02,238.88,17.86,35.04,36.13,35.8,2.07,0.29,13.82,5.33,,,,,,,65.47,0.98,312.3,,,50.42,750.12,-0.18,Talkatora DIC,air_2025.csv
2025-11-18 05:00:00,54.18,234.65,16.66,34.32,34.79,34.02,0.3,0.17,14.8,3.88,,,,,,,67.5,0.57,260.76,,,49.1,750.15,-0.37,Talkatora DIC,air_2025.csv
2025-11-18 06:00:00,54.58,233.65,18.0,34.6,36.0,35.74,1.16,0.36,15.03,2.52,,,,,,,69.1,0.8,245.08,,,56.62,750.68,-0.4,Talkatora DIC,air_2025.csv
2025-11-18 07:00:00,55.04,211.75,19.76,35.73,38.0,38.02,0.3,0.22,16.34,2.55,,,,,,,64.86,1.01,314.37,,,85.65,751.42,-0.45,Talkatora DIC,air_2025.csv
2025-11-18 08:00:00,63.91,132.05,20.27,35.77,38.43,38.87,1.13,0.48,18.44,2.48,,,,,,,55.87,0.79,306.06,,,114.18,751.85,-0.38,Talkatora DIC,air_2025.csv
2025-11-18 09:00:00,66.06,130.28,14.57,34.58,33.25,32.12,0.31,0.47,22.59,2.8,,,,,,,43.71,0.87,179.03,,,261.98,751.95,-0.32,Talkatora DIC,air_2025.csv
2025-11-18 10:00:00,61.39,129.3,14.8,32.88,32.54,30.57,1.9,0.44,35.74,3.66,,,,,,,33.54,0.74,176.24,,,512.88,751.62,0.25,Talkatora DIC,air_2025.csv
2025-11-18 11:00:00,61.13,129.0,18.02,33.25,35.31,34.18,1.1,0.37,44.37,3.57,,,,,,,29.18,0.75,248.46,,,528.45,751.0,0.43,Talkatora DIC,air_2025.csv
2025-11-18 12:00:00,,,20.55,34.19,37.79,37.24,0.57,0.56,45.93,3.64,,,,,,,26.3,0.6,223.86,,,543.83,749.75,0.41,Talkatora DIC,air_2025.csv
2025-11-18 13:00:00,5.42,10.87,19.76,36.36,38.33,38.31,0.3,0.64,51.98,,,,,,,,25.6,1.02,70.5,,,391.88,748.15,0.7,Talkatora DIC,air_2025.csv
2025-11-18 14:00:00,24.12,95.62,23.02,37.04,41.3,41.68,1.95,0.45,53.15,3.69,,,,,,,24.35,0.79,98.33,,,106.92,746.38,0.52,Talkatora DIC,air_2025.csv
2025-11-18 15:00:00,33.56,103.9,19.4,36.8,38.27,38.18,0.32,0.53,41.0,3.48,,,,,,,24.38,0.94,152.48,,,73.28,746.0,0.5,Talkatora DIC,air_2025.csv
2025-11-18 16:00:00,38.55,96.45,24.12,38.28,42.82,43.35,2.7,0.72,38.94,3.33,,,,,,,29.86,1.1,297.89,,,43.52,745.88,0.38,Talkatora DIC,air_2025.csv
2025-11-18 17:00:00,48.85,91.7,13.5,37.62,29.23,28.67,0.3,0.96,38.3,3.37,,,,,,,36.59,1.03,314.62,,,30.72,746.3,0.15,Talkatora DIC,air_2025.csv
2025-11-18 18:00:00,75.71,92.48,18.59,40.86,38.84,40.25,14.47,0.03,32.03,3.63,,,,,,,45.89,0.52,259.03,,,42.25,747.12,0.12,Talkatora DIC,air_2025.csv
2025-11-18 19:00:00,118.95,133.82,42.78,45.22,61.38,67.43,28.27,0.18,29.31,4.54,,,,,,,50.19,1.08,294.14,,,42.98,747.75,-0.03,Talkatora DIC,air_2025.csv
2025-11-18 20:00:00,145.8,173.15,37.83,45.98,57.82,63.4,0.48,0.9,14.4,4.65,,,,,,,53.22,0.96,303.67,,,47.9,748.5,-0.17,Talkatora DIC,air_2025.csv
2025-11-18 21:00:00,149.54,180.45,38.47,49.31,60.08,68.48,7.64,1.35,14.3,4.6,,,,,,,57.34,0.93,310.58,,,49.8,748.52,-0.16,Talkatora DIC,air_2025.csv
2025-11-18 22:00:00,156.2,178.18,41.06,50.85,62.95,71.81,17.76,0.34,9.62,4.79,,,,,,,65.1,0.76,243.05,,,44.48,748.58,-0.24,Talkatora DIC,air_2025.csv
2025-11-18 23:00:00,159.03,209.37,60.01,58.38,82.05,96.31,26.88,0.51,8.89,5.89,,,,,,,66.15,0.68,128.1,,,46.17,748.7,-0.35,Talkatora DIC,air_2025.csv
2025-11-19 00:00:00,145.43,230.3,82.12,67.08,104.28,125.39,6.03,0.51,10.6,4.5,,,,,,,71.25,0.91,286.54,,,46.55,748.2,-0.35,Talkatora DIC,air_2025.csv
2025-11-19 01:00:00,128.28,227.9,66.19,69.05,92.58,112.42,15.74,0.74,11.96,3.96,,,,,,,73.64,0.93,278.6,,,46.3,748.12,-0.47,Talkatora DIC,air_2025.csv
2025-11-19 02:00:00,124.68,220.5,54.72,59.92,78.62,92.88,7.82,0.42,12.78,3.66,,,,,,,77.53,0.83,212.33,,,48.08,747.8,-0.66,Talkatora DIC,air_2025.csv
2025-11-19 03:00:00,135.73,216.22,54.48,55.64,76.19,88.3,8.55,0.51,12.46,4.88,,,,,,,79.1,0.79,193.47,,,48.5,748.22,-0.74,Talkatora DIC,air_2025.csv
2025-11-19 04:00:00,125.14,212.52,61.0,51.13,79.05,87.46,1.04,0.63,13.53,5.2,,,,,,,79.76,0.94,291.95,,,49.15,748.68,-0.61,Talkatora DIC,air_2025.csv
2025-11-19 05:00:00,119.34,195.22,61.0,51.13,79.05,87.46,0.3,0.7,14.81,3.88,,,,,,,81.03,0.92,110.11,,,49.15,749.28,-0.83,Talkatora DIC,air_2025.csv
2025-11-19 06:00:00,116.42,184.58,61.0,51.13,79.05,87.46,2.79,0.48,14.99,2.5,,,,,,,80.92,0.57,141.61,,,52.98,750.6,-0.83,Talkatora DIC,air_2025.csv
2025-11-19 07:00:00,107.05,179.7,61.0,51.13,79.05,87.46,0.88,0.49,16.41,2.59,,,,,,,70.71,0.54,239.03,,,90.15,751.85,-0.77,Talkatora DIC,air_2025.csv
2025-11-19 08:00:00,110.92,179.5,161.6,45.88,156.47,174.06,1.56,0.58,18.56,2.58,,,,,,,58.53,0.64,168.4,,,134.82,752.75,-0.47,Talkatora DIC,air_2025.csv
2025-11-19 09:00:00,132.07,164.18,22.83,63.05,28.45,41.65,0.3,0.11,22.73,2.86,,,,,,,49.18,1.23,95.17,,,222.95,752.98,0.68,Talkatora DIC,air_2025.csv
2025-11-19 10:00:00,129.14,162.7,23.54,40.29,36.8,40.39,,0.03,35.48,3.72,,,,,,,36.6,1.79,93.62,,,417.57,750.8,1.66,Talkatora DIC,air_2025.csv
2025-11-19 11:00:00,119.0,169.5,5.3,29.93,17.2,13.9,8.07,0.0,44.73,3.63,,,,,,,30.22,1.77,113.03,,,406.15,749.62,2.49,Talkatora DIC,air_2025.csv
2025-11-19 12:00:00,111.93,153.6,16.78,29.41,32.31,29.65,10.61,0.89,46.29,3.71,,,,,,,29.1,2.08,100.48,,,438.02,750.1,2.67,Talkatora DIC,air_2025.csv
2025-11-19 13:00:00,100.66,145.6,17.49,30.64,33.53,31.7,,0.94,51.02,3.7,,,,,,,28.87,1.8,90.13,,,334.15,748.53,2.52,Talkatora DIC,air_2025.csv
2025-11-19 14:00:00,94.21,163.3,17.55,31.97,34.27,32.93,0.3,0.25,52.98,3.66,,,,,,,29.48,1.7,91.23,,,139.55,746.65,2.37,Talkatora DIC,air_2025.csv
2025-11-19 15:00:00,79.78,158.68,16.66,30.18,32.62,30.72,0.3,0.06,40.83,3.46,,,,,,,30.05,1.71,86.88,,,92.18,745.78,2.14,Talkatora DIC,air_2025.csv
2025-11-19 16:00:00,78.86,165.2,16.95,31.38,33.48,31.88,0.85,0.45,39.18,3.37,,,,,,,33.31,1.11,92.44,,,45.47,745.98,1.22,Talkatora DIC,air_2025.csv
2025-11-19 17:00:00,88.62,159.4,17.22,32.92,34.51,33.7,0.3,0.5,38.37,3.38,,,,,,,44.53,0.82,269.65,,,31.45,746.6,0.55,Talkatora DIC,air_2025.csv
2025-11-19 18:00:00,105.2,165.25,19.69,34.87,37.49,38.19,3.79,0.88,32.28,3.66,,,,,,,55.42,1.03,180.29,,,40.75,746.35,0.19,Talkatora DIC,air_2025.csv
2025-11-19 19:00:00,145.19,173.2,23.73,39.63,43.22,45.86,3.68,1.59,29.37,4.55,,,,,,,61.9,0.98,342.67,,,42.78,745.62,0.12,Talkatora DIC,air_2025.csv
2025-11-19 20:00:00,,,26.43,42.49,46.87,51.26,0.65,1.24,14.03,4.45,,,,,,,63.93,0.89,317.71,,,46.0,746.8,0.06,Talkatora DIC,air_2025.csv
2025-11-19 21:00:00,,,30.4,45.06,51.4,57.82,6.6,1.98,14.08,4.48,,,,,,,67.61,0.86,247.99,,,47.62,747.48,-0.06,Talkatora DIC,air_2025.csv
2025-11-19 22:00:00,232.7,245.2,33.51,46.11,54.43,60.69,16.05,0.45,9.79,4.88,,,,,,,71.92,1.0,327.38,,,49.7,747.8,-0.3,Talkatora DIC,air_2025.csv
2025-11-19 23:00:00,175.34,235.3,41.56,47.77,61.74,70.06,37.33,0.31,8.35,5.42,,,,,,,81.55,1.03,342.65,,,48.67,749.77,-0.35,Talkatora DIC,air_2025.csv
2025-11-20 00:00:00,142.15,263.4,46.68,48.26,66.09,74.16,0.95,0.45,10.68,4.62,,,,,,,81.9,0.78,289.93,,,52.15,749.68,-0.63,Talkatora DIC,air_2025.csv
2025-11-20 01:00:00,132.9,268.5,47.01,49.71,67.11,75.31,0.3,0.34,11.97,3.93,,,,,,,83.73,1.01,270.1,,,58.9,749.68,-1.02,Talkatora DIC,air_2025.csv
2025-11-20 02:00:00,134.75,254.4,44.03,49.12,64.42,72.08,9.86,0.37,12.89,3.92,,,,,,,87.41,0.92,209.34,,,77.8,749.37,-1.92,Talkatora DIC,air_2025.csv
2025-11-20 03:00:00,135.1,244.5,45.4,49.32,65.62,73.35,14.96,0.2,12.5,4.9,,,,,,,88.45,0.91,271.36,,,104.78,749.5,-3.01,Talkatora DIC,air_2025.csv
2025-11-20 04:00:00,135.12,237.5,38.38,50.04,60.39,67.5,5.73,0.34,13.7,5.28,,,,,,,86.27,1.0,247.81,,,117.55,749.92,-3.67,Talkatora DIC,air_2025.csv
2025-11-20 05:00:00,126.3,236.6,25.79,45.1,47.71,51.68,2.91,0.05,14.54,3.76,,,,,,,83.76,0.92,324.92,,,61.05,750.65,-2.3,Talkatora DIC,air_2025.csv
2025-11-20 06:00:00,103.57,248.6,20.98,41.1,41.79,43.78,4.92,0.34,15.24,2.62,,,,,,,84.64,1.01,293.18,,,61.35,751.75,-1.84,Talkatora DIC,air_2025.csv
2025-11-20 07:00:00,88.27,242.7,22.49,40.24,42.56,44.48,2.52,0.08,16.21,2.5,,,,,,,77.38,0.96,291.01,,,93.85,752.88,-1.76,Talkatora DIC,air_2025.csv
2025-11-20 08:00:00,88.62,169.82,18.98,40.48,39.86,41.16,3.05,0.45,18.41,2.46,,,,,,,63.6,0.78,216.87,,,136.35,753.85,-1.38,Talkatora DIC,air_2025.csv
2025-11-20 09:00:00,97.26,143.6,11.67,34.16,30.7,28.7,0.3,0.79,22.28,2.7,,,,,,,48.85,0.74,317.86,,,216.8,754.42,-0.35,Talkatora DIC,air_2025.csv
2025-11-20 10:00:00,92.8,145.3,14.32,31.18,31.27,28.28,2.71,0.44,35.77,3.66,,,,,,,39.83,0.58,290.78,,,346.1,752.22,0.08,Talkatora DIC,air_2025.csv
2025-11-20 11:00:00,88.82,169.5,13.14,29.78,29.59,25.84,0.3,0.31,45.04,3.68,,,,,,,35.93,0.72,244.36,,,380.8,753.08,0.57,Talkatora DIC,air_2025.csv
2025-11-20 12:00:00,78.74,153.6,12.78,26.57,27.63,22.71,0.3,0.27,45.38,3.6,,,,,,,35.23,0.76,152.56,,,353.35,752.0,0.81,Talkatora DIC,air_2025.csv
2025-11-20 13:00:00,67.39,145.6,12.11,25.76,26.67,21.37,0.3,0.3,48.99,3.6,,,,,,,34.12,1.22,26.5,,,278.02,750.68,0.97,Talkatora DIC,air_2025.csv
2025-11-20 14:00:00,58.97,171.38,11.09,24.38,25.12,19.37,2.0,0.27,52.62,3.62,,,,,,,33.62,0.92,34.32,,,148.67,749.08,0.84,Talkatora DIC,air_2025.csv
2025-11-20 15:00:00,61.9,160.8,10.9,22.51,24.0,17.09,2.0,0.15,40.4,3.39,,,,,,,35.02,1.05,19.02,,,92.78,747.92,0.65,Talkatora DIC,air_2025.csv
2025-11-20 16:00:00,62.92,150.22,11.51,22.09,24.27,17.3,2.59,0.45,39.36,3.4,,,,,,,41.18,0.86,327.92,,,46.72,747.22,0.28,Talkatora DIC,air_2025.csv
2025-11-20 17:00:00,59.75,141.75,14.57,22.32,26.84,20.39,2.27,0.31,38.51,3.4,,,,,,,49.88,0.89,288.27,,,35.97,749.48,0.15,Talkatora DIC,air_2025.csv
2025-11-20 18:00:00,81.21,169.35,15.68,16.93,24.91,16.14,3.05,0.64,32.44,3.71,,,,,,,58.08,0.98,252.19,,,44.78,748.85,-0.3,Talkatora DIC,air_2025.csv
2025-11-20 19:00:00,97.14,201.1,20.05,34.41,37.54,36.61,6.12,0.99,29.23,4.53,,,,,,,66.82,1.03,288.9,,,49.1,749.08,-0.44,Talkatora DIC,air_2025.csv
2025-11-20 20:00:00,128.53,243.68,18.3,38.15,38.1,38.54,11.07,0.69,14.2,4.54,,,,,,,70.49,0.89,254.52,,,47.18,750.55,-0.6,Talkatora DIC,air_2025.csv
2025-11-20 21:00:00,141.61,266.12,18.97,39.34,39.26,40.11,15.69,1.01,14.22,4.56,,,,,,,70.5,1.12,206.5,,,47.35,751.42,-0.36,Talkatora DIC,air_2025.csv
2025-11-20 22:00:00,127.24,240.02,16.53,39.44,37.36,38.07,11.54,0.44,9.52,4.68,,,,,,,69.97,0.95,222.66,,,48.12,751.22,-0.65,Talkatora DIC,air_2025.csv
2025-11-20 23:00:00,109.89,218.6,16.52,40.93,38.1,39.63,18.27,0.26,8.48,5.53,,,,,,,70.93,1.0,217.68,,,48.1,750.9,-0.69,Talkatora DIC,air_2025.csv
2025-11-21 00:00:00,99.05,206.42,20.19,41.59,41.4,43.3,9.0,0.49,10.56,4.61,,,,,,,80.75,0.98,268.9,,,51.15,751.08,-0.94,Talkatora DIC,air_2025.csv
2025-11-21 01:00:00,91.02,199.02,18.29,41.0,39.58,41.24,7.64,0.4,11.64,3.77,,,,,,,82.12,1.02,335.68,,,52.75,751.05,-1.04,Talkatora DIC,air_2025.csv
2025-11-21 02:00:00,99.29,185.8,19.64,39.94,40.1,41.8,11.83,0.4,13.28,3.83,,,,,,,86.18,0.97,297.63,,,59.6,750.82,-1.41,Talkatora DIC,air_2025.csv
2025-11-21 03:00:00,104.52,182.02,19.49,40.71,40.39,42.25,15.14,0.38,12.38,4.86,,,,,,,85.7,1.04,217.52,,,62.68,750.95,-1.84,Talkatora DIC,air_2025.csv
2025-11-21 04:00:00,92.92,179.58,20.94,41.03,41.71,43.62,8.08,0.41,13.78,5.32,,,,,,,87.47,0.99,291.87,,,70.48,751.25,-2.43,Talkatora DIC,air_2025.csv
2025-11-21 05:00:00,85.32,169.05,24.45,40.8,44.4,46.46,8.12,0.31,14.64,3.81,,,,,,,85.01,1.09,282.18,,,66.15,752.15,-2.34,Talkatora DIC,air_2025.csv
2025-11-21 06:00:00,81.38,149.5,22.66,39.92,42.52,44.28,4.91,0.37,15.32,2.65,,,,,,,82.98,1.13,276.57,,,57.48,753.35,-1.73,Talkatora DIC,air_2025.csv
2025-11-21 07:00:00,74.96,147.9,22.48,40.4,42.62,44.94,3.29,0.32,16.38,2.6,,,,,,,79.62,1.14,277.14,,,86.95,754.3,-1.13,Talkatora DIC,air_2025.csv
2025-11-21 08:00:00,81.77,155.98,23.68,42.31,44.58,47.68,10.52,0.51,18.72,2.7,,,,,,,65.9,1.09,285.18,,,129.07,755.05,-0.43,Talkatora DIC,air_2025.csv
2025-11-21 09:00:00,103.1,164.77,17.12,36.89,36.5,36.31,5.54,0.47,22.22,2.62,,,,,,,55.78,1.01,289.41,,,216.4,755.65,0.1,Talkatora DIC,air_2025.csv
2025-11-21 10:00:00,98.72,159.2,21.01,38.14,40.27,40.76,7.13,0.38,36.27,3.75,,,,,,,50.99,0.91,271.64,,,375.72,754.1,0.31,Talkatora DIC,air_2025.csv
2025-11-21 11:00:00,84.27,155.0,19.59,38.78,39.47,40.17,5.51,0.23,44.85,3.65,,,,,,,45.26,0.78,278.13,,,392.28,752.5,0.49,Talkatora DIC,air_2025.csv
2025-11-21 12:00:00,71.96,157.92,18.16,37.3,37.55,37.68,4.05,0.44,45.88,3.67,,,,,,,40.47,0.81,227.74,,,416.85,753.62,0.54,Talkatora DIC,air_2025.csv
2025-11-21 13:00:00,58.56,141.35,17.52,35.88,36.29,35.96,2.02,0.41,51.17,3.71,,,,,,,38.08,0.62,163.37,,,312.98,751.98,0.73,Talkatora DIC,air_2025.csv
2025-11-21 14:00:00,46.14,119.0,17.09,35.06,35.51,34.51,3.62,0.55,52.17,3.58,,,,,,,36.47,0.84,96.62,,,131.33,750.55,0.82,Talkatora DIC,air_2025.csv
2025-11-21 15:00:00,45.87,109.1,15.6,35.85,34.74,33.64,2.0,0.46,40.99,3.48,,,,,,,37.53,0.9,91.29,,,90.12,750.0,0.5,Talkatora DIC,air_2025.csv
2025-11-21 16:00:00,48.46,101.52,16.28,37.39,36.08,35.92,14.12,0.55,39.65,3.45,,,,,,,43.38,0.98,312.74,,,47.65,749.7,0.33,Talkatora DIC,air_2025.csv
2025-11-21 17:00:00,51.46,100.72,16.63,39.08,37.25,37.84,16.97,0.61,37.94,3.3,,,,,,,52.09,1.01,246.52,,,34.25,750.18,-0.01,Talkatora DIC,air_2025.csv
2025-11-21 18:00:00,68.54,124.57,14.32,37.66,34.66,34.58,8.54,0.81,32.39,3.69,,,,,,,60.0,1.01,295.76,,,43.0,750.62,-0.12,Talkatora DIC,air_2025.csv
2025-11-21 19:00:00,87.68,142.35,21.57,39.99,41.66,43.12,10.92,1.2,29.9,4.69,,,,,,,66.5,1.02,330.32,,,46.4,750.95,-0.34,Talkatora DIC,air_2025.csv
2025-11-21 20:00:00,128.98,184.22,18.87,41.23,40.07,41.73,12.38,0.84,14.18,4.53,,,,,,,73.59,0.91,284.32,,,44.18,751.4,-0.48,Talkatora DIC,air_2025.csv
2025-11-21 21:00:00,134.86,207.42,15.62,38.88,36.28,36.76,14.16,1.05,14.21,4.55,,,,,,,70.38,0.9,279.89,,,48.82,751.27,-0.42,Talkatora DIC,air_2025.csv
2025-11-21 22:00:00,129.8,212.55,19.0,40.54,39.89,41.42,19.05,0.6,10.12,5.08,,,,,,,77.52,0.82,324.05,,,49.85,751.15,-0.62,Talkatora DIC,air_2025.csv
2025-11-21 23:00:00,124.87,212.27,22.58,41.79,43.43,45.66,26.44,0.58,8.57,5.61,,,,,,,81.13,0.7,342.46,,,47.73,750.9,-0.88,Talkatora DIC,air_2025.csv
2025-11-22 00:00:00,99.35,190.85,20.56,40.15,40.96,42.28,8.64,0.48,10.42,4.45,,,,,,,82.32,0.91,253.06,,,47.82,750.18,-0.9,Talkatora DIC,air_2025.csv
2025-11-22 01:00:00,85.82,167.5,17.68,38.78,37.93,38.4,12.09,0.36,11.7,3.78,,,,,,,85.62,0.97,314.22,,,54.2,749.77,-1.16,Talkatora DIC,air_2025.csv
2025-11-22 02:00:00,79.28,154.98,16.92,37.82,36.82,36.92,6.98,0.51,12.96,3.73,,,,,,,83.0,0.8,242.77,,,51.75,749.65,-1.04,Talkatora DIC,air_2025.csv
2025-11-22 03:00:00,81.2,140.55,17.62,36.04,36.45,35.9,9.07,0.35,12.74,5.02,,,,,,,82.35,0.78,323.48,,,52.15,749.7,-0.88,Talkatora DIC,air_2025.csv
2025-11-22 04:00:00,78.34,118.75,15.57,36.68,35.14,34.63,9.63,0.29,13.87,5.36,,,,,,,82.78,0.84,226.95,,,51.15,749.7,-1.07,Talkatora DIC,air_2025.csv
2025-11-22 05:00:00,73.89,106.38,15.76,36.13,35.02,34.23,11.01,0.22,14.85,3.9,,,,,,,81.71,0.88,314.27,,,51.65,749.97,-1.2,Talkatora DIC,air_2025.csv
2025-11-22 06:00:00,72.75,457.72,15.02,35.77,34.23,33.02,6.47,0.56,15.04,2.53,,,,,,,82.33,0.79,310.36,,,54.78,750.7,-1.16,Talkatora DIC,air_2025.csv
2025-11-22 07:00:00,73.27,493.9,15.71,36.53,35.17,34.94,3.86,0.52,16.28,2.52,,,,,,,83.6,0.8,242.37,,,86.02,751.35,-1.46,Talkatora DIC,air_2025.csv
2025-11-22 08:00:00,96.41,247.8,16.53,39.53,37.41,38.14,4.79,0.49,18.38,2.43,,,,,,,73.6,0.92,279.62,,,129.45,752.05,-1.16,Talkatora DIC,air_2025.csv
2025-11-22 09:00:00,108.63,390.0,12.79,37.49,33.31,32.93,2.02,0.58,22.65,2.82,,,,,,,59.52,0.8,232.88,,,214.08,752.68,-0.66,Talkatora DIC,air_2025.csv
2025-11-22 10:00:00,106.55,204.3,11.22,32.72,29.56,26.77,7.93,0.51,35.69,3.65,,,,,,,46.81,0.76,319.91,,,353.78,752.28,-0.18,Talkatora DIC,air_2025.csv
